url,date,position,team,matches,wins,losses,ties,no_result,points,net_run_rate,runs_for,overs_for,runs_against,overs_against
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=20+Apr+2012;view=pointstable,20-Apr-12,7,Royal Challengers Bangalore,6,3,3,0,0,6,-0.608,973,119.3,1050,120
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=20+Apr+2012;view=pointstable,20-Apr-12,8,Kings XI Punjab,6,2,4,0,0,4,-0.585,841,117.4,897,116
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=20+Apr+2012;view=pointstable,20-Apr-12,9,Deccan Chargers,4,0,4,0,0,0,-1.178,610,80,694,78.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,1,Delhi Daredevils,6,4,2,0,0,8,0.681,775,98.3,805,112
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,2,Rajasthan Royals,7,4,3,0,0,8,0.547,1194,139.4,1115,139.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,3,Pune Warriors,7,4,3,0,0,8,0.29,1091,139.2,1038,137.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,4,Chennai Super Kings,7,4,3,0,0,8,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,5,Kolkata Knight Riders,6,3,3,0,0,6,0.438,800,107.5,776,111.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,6,Mumbai Indians,5,3,2,0,0,6,-0.088,647,96.5,642,94.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,7,Royal Challengers Bangalore,6,3,3,0,0,6,-0.608,973,119.3,1050,120
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,8,Kings XI Punjab,6,2,4,0,0,4,-0.585,841,117.4,897,116
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=21+Apr+2012;view=pointstable,21-Apr-12,9,Deccan Chargers,4,0,4,0,0,0,-1.178,610,80,694,78.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,1,Delhi Daredevils,6,4,2,0,0,8,0.681,775,98.3,805,112
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,2,Rajasthan Royals,7,4,3,0,0,8,0.547,1194,139.4,1115,139.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,3,Kolkata Knight Riders,7,4,3,0,0,8,0.432,927,126.5,902,131.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,4,Pune Warriors,7,4,3,0,0,8,0.29,1091,139.2,1038,137.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,5,Chennai Super Kings,7,4,3,0,0,8,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,6,Mumbai Indians,6,3,3,0,0,6,-0.117,810,116.5,806,114.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,7,Kings XI Punjab,7,3,4,0,0,6,-0.467,1005,137.1,1060,136
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,8,Royal Challengers Bangalore,6,3,3,0,0,6,-0.608,973,119.3,1050,120
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=22+Apr+2012;view=pointstable,22-Apr-12,9,Deccan Chargers,5,0,5,0,0,0,-1.032,736,100,821,97.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,1,Delhi Daredevils,6,4,2,0,0,8,0.681,775,98.3,805,112
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,2,Kolkata Knight Riders,7,4,3,0,0,8,0.432,927,126.5,902,131.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,3,Pune Warriors,7,4,3,0,0,8,0.29,1091,139.2,1038,137.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,4,Rajasthan Royals,8,4,4,0,0,8,0.19,1337,159.4,1304,159.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,5,Chennai Super Kings,7,4,3,0,0,8,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,6,Royal Challengers Bangalore,7,4,3,0,0,8,-0.192,1162,139.3,1193,140
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,7,Mumbai Indians,6,3,3,0,0,6,-0.117,810,116.5,806,114.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,8,Kings XI Punjab,7,3,4,0,0,6,-0.467,1005,137.1,1060,136
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=23+Apr+2012;view=pointstable,23-Apr-12,9,Deccan Chargers,5,0,5,0,0,0,-1.032,736,100,821,97.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,1,Delhi Daredevils,7,5,2,0,0,10,0.857,923,114.3,951,132
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,2,Kolkata Knight Riders,8,4,3,0,1,9,0.432,927,126.5,902,131.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,3,Rajasthan Royals,8,4,4,0,0,8,0.19,1337,159.4,1304,159.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,4,Pune Warriors,8,4,4,0,0,8,0.046,1237,159.2,1186,153.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,5,Chennai Super Kings,7,4,3,0,0,8,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,6,Royal Challengers Bangalore,7,4,3,0,0,8,-0.192,1162,139.3,1193,140
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,7,Mumbai Indians,6,3,3,0,0,6,-0.117,810,116.5,806,114.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,8,Kings XI Punjab,7,3,4,0,0,6,-0.467,1005,137.1,1060,136
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=24+Apr+2012;view=pointstable,24-Apr-12,9,Deccan Chargers,6,0,5,0,1,1,-1.032,736,100,821,97.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,1,Delhi Daredevils,7,5,2,0,0,10,0.857,923,114.3,951,132
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,2,Kolkata Knight Riders,8,4,3,0,1,9,0.432,927,126.5,902,131.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,3,Chennai Super Kings,8,4,3,0,1,9,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,4,Royal Challengers Bangalore,8,4,3,0,1,9,-0.192,1162,139.3,1193,140
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,5,Rajasthan Royals,8,4,4,0,0,8,0.19,1337,159.4,1304,159.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,6,Pune Warriors,8,4,4,0,0,8,0.046,1237,159.2,1186,153.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,7,Mumbai Indians,7,4,3,0,0,8,-0.073,981,136.4,974,134.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,8,Kings XI Punjab,8,3,5,0,0,6,-0.436,1173,157.1,1231,155.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=25+Apr+2012;view=pointstable,25-Apr-12,9,Deccan Chargers,6,0,5,0,1,1,-1.032,736,100,821,97.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,1,Delhi Daredevils,7,5,2,0,0,10,0.857,923,114.3,951,132
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,2,Kolkata Knight Riders,8,4,3,0,1,9,0.432,927,126.5,902,131.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,3,Chennai Super Kings,8,4,3,0,1,9,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,4,Royal Challengers Bangalore,8,4,3,0,1,9,-0.192,1162,139.3,1193,140
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,5,Rajasthan Royals,8,4,4,0,0,8,0.19,1337,159.4,1304,159.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,6,Pune Warriors,9,4,5,0,0,8,-0.064,1396,179.2,1363,173.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,7,Mumbai Indians,7,4,3,0,0,8,-0.073,981,136.4,974,134.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,8,Kings XI Punjab,8,3,5,0,0,6,-0.436,1173,157.1,1231,155.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=26+Apr+2012;view=pointstable,26-Apr-12,9,Deccan Chargers,7,1,5,0,1,3,-0.708,913,120,980,117.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,1,Delhi Daredevils,8,6,2,0,0,12,1.026,1130,134.3,1121,152
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,2,Kolkata Knight Riders,8,4,3,0,1,9,0.432,927,126.5,902,131.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,3,Chennai Super Kings,8,4,3,0,1,9,0.033,1089,140,1003,129.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,4,Royal Challengers Bangalore,8,4,3,0,1,9,-0.192,1162,139.3,1193,140
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,5,Rajasthan Royals,8,4,4,0,0,8,0.19,1337,159.4,1304,159.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,6,Pune Warriors,9,4,5,0,0,8,-0.064,1396,179.2,1363,173.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,7,Mumbai Indians,8,4,4,0,0,8,-0.305,1151,156.4,1181,154.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,8,Kings XI Punjab,8,3,5,0,0,6,-0.436,1173,157.1,1231,155.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=27+Apr+2012;view=pointstable,27-Apr-12,9,Deccan Chargers,7,1,5,0,1,3,-0.708,913,120,980,117.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,1,Delhi Daredevils,8,6,2,0,0,12,1.026,1130,134.3,1121,152
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,2,Kolkata Knight Riders,9,5,3,0,1,11,0.694,1117,146.5,1045,151.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,3,Chennai Super Kings,9,4,4,0,1,9,-0.015,1238,160,1159,149.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,4,Royal Challengers Bangalore,9,4,4,0,1,9,-0.462,1305,159.3,1383,160
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,5,Rajasthan Royals,8,4,4,0,0,8,0.19,1337,159.4,1304,159.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,6,Pune Warriors,9,4,5,0,0,8,-0.064,1396,179.2,1363,173.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,7,Mumbai Indians,8,4,4,0,0,8,-0.305,1151,156.4,1181,154.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,8,Kings XI Punjab,9,4,5,0,0,8,-0.347,1329,177.1,1380,175.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=28+Apr+2012;view=pointstable,28-Apr-12,9,Deccan Chargers,7,1,5,0,1,3,-0.708,913,120,980,117.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,1,Delhi Daredevils,9,7,2,0,0,14,0.902,1282,154.3,1272,172
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,2,Kolkata Knight Riders,9,5,3,0,1,11,0.694,1117,146.5,1045,151.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,3,Mumbai Indians,9,5,4,0,0,10,-0.187,1252,174.5,1281,174.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,4,Chennai Super Kings,9,4,4,0,1,9,-0.015,1238,160,1159,149.3
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,5,Royal Challengers Bangalore,9,4,4,0,1,9,-0.462,1305,159.3,1383,160
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,6,Rajasthan Royals,9,4,5,0,0,8,0.163,1488,179.4,1456,179.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,7,Pune Warriors,9,4,5,0,0,8,-0.064,1396,179.2,1363,173.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,8,Kings XI Punjab,9,4,5,0,0,8,-0.347,1329,177.1,1380,175.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=29+Apr+2012;view=pointstable,29-Apr-12,9,Deccan Chargers,8,1,6,0,1,3,-0.713,1013,140,1081,136
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,1,Delhi Daredevils,9,7,2,0,0,14,0.902,1282,154.3,1272,172
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,2,Kolkata Knight Riders,10,6,3,0,1,13,0.632,1257,166.3,1184,171.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,3,Mumbai Indians,9,5,4,0,0,10,-0.187,1252,174.5,1281,174.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,4,Chennai Super Kings,10,4,5,0,1,9,-0.029,1377,180,1299,169.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,5,Royal Challengers Bangalore,9,4,4,0,1,9,-0.462,1305,159.3,1383,160
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,6,Rajasthan Royals,9,4,5,0,0,8,0.163,1488,179.4,1456,179.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,7,Pune Warriors,9,4,5,0,0,8,-0.064,1396,179.2,1363,173.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,8,Kings XI Punjab,9,4,5,0,0,8,-0.347,1329,177.1,1380,175.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=30+Apr+2012;view=pointstable,30-Apr-12,9,Deccan Chargers,8,1,6,0,1,3,-0.713,1013,140,1081,136
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,1,Delhi Daredevils,10,8,2,0,0,16,1.037,1426,169.5,1413,192
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,2,Kolkata Knight Riders,10,6,3,0,1,13,0.632,1257,166.3,1184,171.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,3,Mumbai Indians,9,5,4,0,0,10,-0.187,1252,174.5,1281,174.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,4,Chennai Super Kings,10,4,5,0,1,9,-0.029,1377,180,1299,169.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,5,Royal Challengers Bangalore,9,4,4,0,1,9,-0.462,1305,159.3,1383,160
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,6,Rajasthan Royals,10,4,6,0,0,8,-0.061,1629,199.4,1600,194.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,7,Pune Warriors,10,4,6,0,0,8,-0.127,1569,199.2,1549,193.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,8,Kings XI Punjab,9,4,5,0,0,8,-0.347,1329,177.1,1380,175.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=1+May+2012;view=pointstable,1-May-12,9,Deccan Chargers,9,2,6,0,1,5,-0.545,1199,160,1254,156
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,1,Delhi Daredevils,10,8,2,0,0,16,1.037,1426,169.5,1413,192
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,2,Kolkata Knight Riders,10,6,3,0,1,13,0.632,1257,166.3,1184,171.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,3,Mumbai Indians,9,5,4,0,0,10,-0.187,1252,174.5,1281,174.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,4,Kings XI Punjab,10,5,5,0,0,10,-0.28,1492,197,1538,195.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,5,Chennai Super Kings,10,4,5,0,1,9,-0.029,1377,180,1299,169.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,6,Royal Challengers Bangalore,10,4,5,0,1,9,-0.446,1463,179.3,1546,179.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,7,Rajasthan Royals,10,4,6,0,0,8,-0.061,1629,199.4,1600,194.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,8,Pune Warriors,10,4,6,0,0,8,-0.127,1569,199.2,1549,193.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=2+May+2012;view=pointstable,2-May-12,9,Deccan Chargers,9,2,6,0,1,5,-0.545,1199,160,1254,156
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,1,Delhi Daredevils,10,8,2,0,0,16,1.037,1426,169.5,1413,192
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,2,Kolkata Knight Riders,10,6,3,0,1,13,0.632,1257,166.3,1184,171.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,3,Mumbai Indians,10,6,4,0,0,12,-0.162,1372,194.5,1400,194.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,4,Kings XI Punjab,10,5,5,0,0,10,-0.28,1492,197,1538,195.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,5,Chennai Super Kings,10,4,5,0,1,9,-0.029,1377,180,1299,169.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,6,Royal Challengers Bangalore,10,4,5,0,1,9,-0.446,1463,179.3,1546,179.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,7,Rajasthan Royals,10,4,6,0,0,8,-0.061,1629,199.4,1600,194.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,8,Pune Warriors,11,4,7,0,0,8,-0.115,1688,219.2,1669,213.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=3+May+2012;view=pointstable,3-May-12,9,Deccan Chargers,9,2,6,0,1,5,-0.545,1199,160,1254,156
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,1,Delhi Daredevils,10,8,2,0,0,16,1.037,1426,169.5,1413,192
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,2,Kolkata Knight Riders,10,6,3,0,1,13,0.632,1257,166.3,1184,171.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,3,Mumbai Indians,10,6,4,0,0,12,-0.162,1372,194.5,1400,194.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,4,Chennai Super Kings,11,5,5,0,1,11,0.025,1537,200,1449,189.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,5,Kings XI Punjab,10,5,5,0,0,10,-0.28,1492,197,1538,195.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,6,Royal Challengers Bangalore,10,4,5,0,1,9,-0.446,1463,179.3,1546,179.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,7,Rajasthan Royals,10,4,6,0,0,8,-0.061,1629,199.4,1600,194.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,8,Pune Warriors,11,4,7,0,0,8,-0.115,1688,219.2,1669,213.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=4+May+2012;view=pointstable,4-May-12,9,Deccan Chargers,10,2,7,0,1,5,-0.54,1349,180,1414,176
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,1,Delhi Daredevils,10,8,2,0,0,16,1.037,1426,169.5,1413,192
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,2,Kolkata Knight Riders,11,7,3,0,1,15,0.603,1407,186.3,1327,191.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,3,Mumbai Indians,10,6,4,0,0,12,-0.162,1372,194.5,1400,194.2
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,4,Chennai Super Kings,11,5,5,0,1,11,0.025,1537,200,1449,189.1
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,5,Rajasthan Royals,11,5,6,0,0,10,0.144,1806,219.4,1734,214.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,6,Kings XI Punjab,11,5,6,0,0,10,-0.453,1626,217,1715,215.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,7,Royal Challengers Bangalore,10,4,5,0,1,9,-0.446,1463,179.3,1546,179.5
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,8,Pune Warriors,12,4,8,0,0,8,-0.134,1831,239.2,1819,233.4
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=5+May+2012;view=pointstable,5-May-12,9,Deccan Chargers,10,2,7,0,1,5,-0.54,1349,180,1414,176
http://www.espncricinfo.com/indian-premier-league-2012/engine/series/520932.html?date=6+May+2012;view=pointstable,6-May-12,1,Delhi Daredevils,10,8,2,0,0,16,1.037,1426,169.5,1413,192
